timestamp,vin,lat,long,coolant_temp,vapor_pressure,cm_voltage,torque_percent,oxygen_rate,voltage,status
3/18/2021 19:31,PAI-Vehicle,35.48918829,139.6619797,19363,190.8,16878.5,99,133.5,239.5,Abnormal
3/18/2021 19:32,PAI-Vehicle,35.48918829,139.6651125,21291,166.9,18026.7,306,105.7,225.6,Abnormal
3/18/2021 19:33,PAI-Vehicle,35.49118001,139.669919,7304,87.4,6993.4,97,55.4,92.7,Normal
3/18/2021 19:34,PAI-Vehicle,35.4876508,139.6732664,10377,76.3,6206.4,97,38.3,57,Normal
3/18/2021 19:35,PAI-Vehicle,35.48387682,139.6755409,10811,72.2,7497.4,615,31.7,54.6,Normal
3/18/2021 19:36,PAI-Vehicle,35.47727193,139.6746826,18593,73.7,7870.4,542,55.5,79.6,Normal
3/18/2021 19:37,PAI-Vehicle,35.4707364,139.6758842,17513,87.3,7394.3,478,48.4,92.1,Normal
3/18/2021 19:38,PAI-Vehicle,35.4652839,139.6772575,11771,75.1,7551.9,52,45,87,Normal
3/18/2021 19:39,PAI-Vehicle,35.46168364,139.6787596,9858,87.6,7047.3,196,66,62.7,Normal
3/18/2021 19:40,PAI-Vehicle,35.4560907,139.6746826,10585,88.2,6430.9,218,45.5,100.4,Normal
3/18/2021 19:41,PAI-Vehicle,35.44745582,139.6690607,9618,87.2,6814.8,574,42.9,102.6,Normal
3/18/2021 19:42,PAI-Vehicle,35.44235137,139.6670437,22712,81.4,6121.1,81,52.8,34.1,Normal
3/18/2021 19:43,PAI-Vehicle,35.43909974,139.6674728,5562,73.1,6167.5,44,33.4,41.8,Normal
3/18/2021 19:44,PAI-Vehicle,35.43728156,139.6650696,4795,75.8,6114.3,80,56.4,45.8,Normal
3/18/2021 19:45,PAI-Vehicle,35.44035845,139.6606064,9882,89,6831.2,36,50,70.9,Normal
3/18/2021 19:46,PAI-Vehicle,35.44329537,139.6563578,5073,73.2,7587.9,456,55.9,86.8,Normal
3/18/2021 19:47,PAI-Vehicle,35.44329537,139.6529245,5967,73.1,6236.8,108,48.7,106.3,Normal
3/18/2021 19:48,PAI-Vehicle,35.64048738,139.7949314,51249,210.5,16567.6,90,116.5,204.6,Abnormal
3/18/2021 19:49,PAI-Vehicle,35.64446324,139.7919273,8648,74,6789.2,188,47.8,74.8,Normal
3/18/2021 19:50,PAI-Vehicle,35.65248411,139.7842026,10119,83.2,7129.2,9,58.4,90.9,Normal
3/18/2021 19:51,PAI-Vehicle,35.66032984,139.7766066,6399,74.7,7055.1,34,35.2,48.9,Normal
3/18/2021 19:52,PAI-Vehicle,35.66664073,139.7704697,9834,70.2,7972.8,12,65.2,98.6,Normal
3/18/2021 19:53,PAI-Vehicle,35.66838398,139.7683668,4280,78.8,6564.4,95,50.7,93,Normal
3/18/2021 19:54,PAI-Vehicle,35.67127769,139.771843,10361,81.5,6879.8,160,51.2,82.2,Normal
3/18/2021 19:55,PAI-Vehicle,35.67430204,139.7725832,12864,84.8,6011.6,69,62.5,73,Normal
3/18/2021 19:56,PAI-Vehicle,35.67803219,139.7748578,20291,217.6,18655.8,158,144.4,182.7,Abnormal
3/18/2021 19:57,PAI-Vehicle,35.67696894,139.7775507,11940,89,6011.6,4,51.3,77.8,Normal
3/18/2021 19:58,PAI-Vehicle,35.6760887,139.7797501,9665,71.3,7341.5,166,62.6,83,Normal
3/18/2021 19:59,PAI-Vehicle,35.67499927,139.7815955,13649,76.4,6121.4,343,50,100.5,Abnormal
3/18/2021 20:00,PAI-Vehicle,35.6729947,139.7834516,32533,245.9,19247,738,146.3,230.5,Abnormal
3/18/2021 20:01,PAI-Vehicle,35.67180064,139.7843742,10152,79.4,6014.5,239,49.9,90.5,Normal
3/18/2021 20:02,PAI-Vehicle,35.66895924,139.7851145,10501,80.2,7424.2,59,50.9,93.5,Normal
3/18/2021 20:03,PAI-Vehicle,35.66800047,139.7853935,14480,88.8,7092,144,42.2,128.3,Normal
3/18/2021 20:04,PAI-Vehicle,35.66630079,139.7872388,9578,76,7674.2,295,56.9,91.1,Normal
3/18/2021 20:05,PAI-Vehicle,35.66443546,139.7847605,16499,75.6,7784.3,285,34.4,75.8,Normal
3/18/2021 20:06,PAI-Vehicle,35.66284902,139.7865522,11003,73.4,7341.2,145,56.2,86.1,Normal
3/18/2021 20:07,PAI-Vehicle,35.66156765,139.7878289,7715,87.6,7459,54,33.7,33.9,Normal
3/18/2021 20:08,PAI-Vehicle,35.65879562,139.7882044,5340,77.9,6641.7,146,55.2,94.7,Normal
3/18/2021 20:09,PAI-Vehicle,35.65856026,139.7865093,9229,81,6709.1,267,44.8,115.9,Normal
3/18/2021 20:10,PAI-Vehicle,35.65740957,139.7848034,5761,87.7,6215.5,157,50.9,62.4,Normal
3/18/2021 20:11,PAI-Vehicle,35.65597991,139.7825396,15238,76.1,7572.2,148,55.7,88.2,Normal
3/18/2021 20:12,PAI-Vehicle,35.65441946,139.7802329,6557,71.2,6298,124,40,127.1,Normal
3/18/2021 20:13,PAI-Vehicle,35.65302462,139.7781515,4416,72.6,6342,627,51.3,85.5,Normal
3/18/2021 20:14,PAI-Vehicle,35.65259744,139.7779584,7392,70.8,7520.2,138,55.7,126.5,Normal
3/18/2021 20:15,PAI-Vehicle,35.65110667,139.7794497,6813,75.8,7638.2,110,49.5,34.8,Normal
3/18/2021 20:16,PAI-Vehicle,35.6487702,139.7814882,12014,225.4,20011.3,522,77.5,246.4,Abnormal
3/18/2021 20:17,PAI-Vehicle,35.64652956,139.7834301,5381,86.6,6496.1,35,58.2,66.6,Abnormal
3/18/2021 20:18,PAI-Vehicle,35.64507355,139.7846854,29366,250.5,21126.2,2,212.3,195.7,Abnormal
3/18/2021 20:19,PAI-Vehicle,35.64611979,139.7860909,27493,199,20120.6,174,139.6,243.3,Abnormal
3/18/2021 20:20,PAI-Vehicle,35.64689574,139.7852862,7707,71.4,6994.1,388,45.5,40.1,Normal
3/18/2021 20:21,PAI-Vehicle,35.64741013,139.7859192,9526,85.3,6258.7,397,42.6,64.8,Normal
3/18/2021 20:22,PAI-Vehicle,35.64048738,139.7949314,8468,87.6,6518.5,19,61.5,52.4,Normal
3/18/2021 20:23,PAI-Vehicle,35.64446324,139.7919273,9114,75.9,6307.1,277,54.1,102,Normal
3/18/2021 20:24,PAI-Vehicle,35.65248411,139.7842026,17866,82.7,6817.9,420,68.4,114.5,Normal
3/18/2021 20:25,PAI-Vehicle,35.66032984,139.7766066,7627,79.5,7259.1,62,56.3,71.5,Normal
3/18/2021 20:26,PAI-Vehicle,35.66664073,139.7704697,6322,80.7,7124.6,417,54.6,76.5,Normal
3/18/2021 20:27,PAI-Vehicle,35.66838398,139.7683668,8363,80,6885.7,49,45.4,81.6,Normal
3/18/2021 20:28,PAI-Vehicle,35.67127769,139.771843,6339,76.3,6759.7,119,68.3,62.2,Normal
3/18/2021 20:29,PAI-Vehicle,35.67430204,139.7725832,35744,208.7,15203.1,12,107.1,135.7,Abnormal
3/18/2021 20:30,PAI-Vehicle,35.67803219,139.7748578,6278,78.3,7487.7,242,38.4,105.1,Abnormal
3/18/2021 20:31,PAI-Vehicle,35.67696894,139.7775507,20732,184.3,14414.8,153,140.4,253.9,Abnormal
3/18/2021 20:32,PAI-Vehicle,35.6760887,139.7797501,7994,70.2,7234.2,608,49,105.1,Normal
3/18/2021 20:33,PAI-Vehicle,35.67499927,139.7815955,5890,84.1,7485.6,43,44,96.7,Normal
3/18/2021 20:34,PAI-Vehicle,35.6729947,139.7834516,6876,73.1,7669.4,73,63,93.5,Normal
3/18/2021 20:35,PAI-Vehicle,35.67180064,139.7843742,9942,85,7072.1,60,45.3,60.5,Normal
3/18/2021 20:36,PAI-Vehicle,35.66895924,139.7851145,10900,82.8,6238.4,56,52.6,74.7,Normal
3/18/2021 20:37,PAI-Vehicle,35.66800047,139.7853935,10118,82.7,7493.6,210,51.7,85.9,Normal
3/18/2021 20:38,PAI-Vehicle,35.66630079,139.7872388,6266,84.6,6897.6,65,38.6,78.6,Normal
3/18/2021 20:39,PAI-Vehicle,35.66443546,139.7847605,6406,70.5,7979.1,36,44.9,93.7,Normal
3/18/2021 20:40,PAI-Vehicle,35.66284902,139.7865522,27126,261.5,22370.3,221,173.1,300.1,Abnormal
3/18/2021 20:41,PAI-Vehicle,35.66156765,139.7878289,12903,83.2,6568.3,381,31,68.3,Normal
3/18/2021 20:42,PAI-Vehicle,35.65879562,139.7882044,23811,77.2,7870.1,631,42.2,64.6,Normal
3/18/2021 20:43,PAI-Vehicle,35.65856026,139.7865093,12651,89,6008.7,121,42.4,67.1,Normal
3/18/2021 20:44,PAI-Vehicle,35.65740957,139.7848034,15115,158.3,14955.7,538,109.2,166.9,Abnormal
3/18/2021 20:45,PAI-Vehicle,35.65597991,139.7825396,4076,86.2,7561.1,946,53.6,84.4,Normal
3/18/2021 20:46,PAI-Vehicle,35.65441946,139.7802329,15695,204,16923.1,181,133.9,298.3,Abnormal
3/18/2021 20:47,PAI-Vehicle,35.65302462,139.7781515,7187,74.1,7038.6,127,41.2,81.7,Normal
3/18/2021 20:48,PAI-Vehicle,35.65259744,139.7779584,13574,71.2,6001.6,71,55.6,67.6,Normal
3/18/2021 20:49,PAI-Vehicle,35.65110667,139.7794497,15454,170.4,15424.3,173,104.3,188.6,Abnormal
3/18/2021 20:50,PAI-Vehicle,35.6487702,139.7814882,31021,237.6,18983.4,1085,136.8,203.9,Abnormal
3/18/2021 20:51,PAI-Vehicle,35.64652956,139.7834301,25515,199.4,18885.7,803,170.5,143.4,Abnormal
3/18/2021 20:52,PAI-Vehicle,35.64507355,139.7846854,26562,201.5,17719.6,359,174.9,231.7,Abnormal
3/18/2021 20:53,PAI-Vehicle,35.64611979,139.7860909,20387,82.3,6959.7,130,50.3,83.7,Normal
3/18/2021 20:54,PAI-Vehicle,35.64689574,139.7852862,16812,83.8,6312.7,65,62.6,86.6,Normal
3/18/2021 20:55,PAI-Vehicle,35.64741013,139.7859192,5871,75,6355.8,190,46.5,53.3,Normal
3/18/2021 20:56,PAI-Vehicle,35.4443792,139.6509075,8352,85.5,7164.2,167,52.7,113.7,Normal
3/18/2021 20:57,PAI-Vehicle,35.44570776,139.6491051,9118,75.8,7778.5,118,46.6,66.4,Normal
3/18/2021 20:58,PAI-Vehicle,35.44703629,139.6465302,14218,82.6,7522,169,31.7,84.3,Normal
3/18/2021 20:59,PAI-Vehicle,35.44787535,139.6447277,5428,80.8,7099.1,237,55.4,84.4,Normal
3/18/2021 21:00,PAI-Vehicle,35.44693141,139.642539,12181,79.7,7778.4,81,55.1,66.1,Normal
3/18/2021 21:01,PAI-Vehicle,35.44934369,139.6377754,11847,73.7,6791.9,129,61,84.4,Normal
3/18/2021 21:02,PAI-Vehicle,35.45014776,139.6360588,12848,190.3,15038.2,549,96.2,66.8,Abnormal
3/18/2021 21:03,PAI-Vehicle,35.44979817,139.6326256,4732,87.8,7017.4,559,37,94.8,Abnormal
3/18/2021 21:04,PAI-Vehicle,35.45196565,139.6323252,19240,184.2,13407,330,128.9,224.7,Abnormal
3/18/2021 21:05,PAI-Vehicle,35.4546924,139.6282053,18256,192.8,13924,608,129.4,163.4,Abnormal
3/18/2021 21:06,PAI-Vehicle,35.45983102,139.6239567,10825,70.9,7782.1,146,46.6,56.2,Normal
3/18/2021 21:07,PAI-Vehicle,35.46552857,139.6238708,6625,76,7792.8,707,62.5,54.2,Normal
3/18/2021 21:08,PAI-Vehicle,35.46975778,139.6294498,7376,80.1,7343.9,80,22.2,80.7,Normal
3/18/2021 21:09,PAI-Vehicle,35.47555947,139.6356297,13510,87.2,6177.6,37,67.4,72.4,Normal
3/18/2021 21:10,PAI-Vehicle,35.47961341,139.6406937,9291,84.2,6058.4,4,49,75.4,Normal
3/18/2021 21:11,PAI-Vehicle,35.48300319,139.6470451,8356,79.5,6494.7,86,45.6,68.3,Normal
3/18/2021 21:12,PAI-Vehicle,35.485659,139.6551991,4866,80.6,6542.5,123,45.7,64.8,Normal
3/18/2021 21:13,PAI-Vehicle,35.48918829,139.6619797,6384,76.6,6690.7,5,54.1,85,Normal
3/18/2021 21:14,PAI-Vehicle,35.48918829,139.6651125,5324,79.6,7990.9,9,46,52.7,Abnormal
3/18/2021 21:15,PAI-Vehicle,35.49118001,139.669919,6749,81.1,6833,300,51.4,64.6,Normal
3/18/2021 21:16,PAI-Vehicle,35.4876508,139.6732664,6199,72,6419.1,256,37.3,71.2,Normal
3/18/2021 21:17,PAI-Vehicle,35.48387682,139.6755409,22927,89.5,7985.4,94,45.1,92.3,Normal
3/18/2021 21:18,PAI-Vehicle,35.47727193,139.6746826,11738,85.7,7819.9,335,46.1,112.5,Abnormal
3/18/2021 21:19,PAI-Vehicle,35.4707364,139.6758842,14609,82.6,6653,140,65.8,75.1,Normal
3/18/2021 21:20,PAI-Vehicle,35.4652839,139.6772575,17077,88.8,6018.9,71,24.3,39.9,Normal
3/18/2021 21:21,PAI-Vehicle,35.46168364,139.6787596,9180,87.8,6327.6,104,53.5,116.1,Normal
3/18/2021 21:22,PAI-Vehicle,35.4560907,139.6746826,7879,82.7,7784.3,115,55.1,83.6,Normal
3/18/2021 21:23,PAI-Vehicle,35.44745582,139.6690607,2137,82.6,7814.4,153,46,91.8,Normal
3/18/2021 21:24,PAI-Vehicle,35.44235137,139.6670437,12721,76.4,7463.8,80,43.1,57.3,Normal
3/18/2021 21:25,PAI-Vehicle,35.43909974,139.6674728,10862,74.4,6277.4,6,32.3,72.3,Normal
3/18/2021 21:26,PAI-Vehicle,35.43728156,139.6650696,4791,71.6,7408.3,424,42,117.4,Normal
3/18/2021 21:27,PAI-Vehicle,35.44035845,139.6606064,4752,83.7,6505.1,21,52.3,67.3,Normal
3/18/2021 21:28,PAI-Vehicle,35.44329537,139.6563578,19456,72.5,6229.7,78,43.9,71.6,Normal
3/18/2021 21:29,PAI-Vehicle,35.44329537,139.6529245,7935,87.6,7301.1,151,55.2,92,Normal
3/18/2021 21:30,PAI-Vehicle,35.64048738,139.7949314,11119,82.3,7669.9,243,40.8,86.9,Normal
3/18/2021 21:31,PAI-Vehicle,35.64446324,139.7919273,15239,213.1,18865.8,125,99.5,162.9,Abnormal
3/18/2021 21:32,PAI-Vehicle,35.65248411,139.7842026,16481,89.8,6223.2,113,56.4,106.8,Normal
3/18/2021 21:33,PAI-Vehicle,35.66032984,139.7766066,4808,86.3,7084.4,8,57.2,69.2,Normal
3/18/2021 21:34,PAI-Vehicle,35.66664073,139.7704697,15060,73.7,6568.1,275,54.5,82.9,Normal
3/18/2021 21:35,PAI-Vehicle,35.66838398,139.7683668,4374,72.8,7644.4,220,69.5,43.4,Normal
3/18/2021 21:36,PAI-Vehicle,35.67127769,139.771843,9662,89.1,7400,406,34,79,Normal
3/18/2021 21:37,PAI-Vehicle,35.67430204,139.7725832,16058,156.9,15912.1,4,136.4,113.4,Abnormal
3/18/2021 21:38,PAI-Vehicle,35.67803219,139.7748578,14258,74.1,7889.2,133,51.5,80.2,Normal
3/18/2021 21:39,PAI-Vehicle,35.67696894,139.7775507,12498,75.4,6945.1,146,64.9,83,Normal
3/18/2021 21:40,PAI-Vehicle,35.6760887,139.7797501,13212,213.6,17011.7,537,164.8,233.7,Abnormal
3/18/2021 21:41,PAI-Vehicle,35.67499927,139.7815955,24895,200.1,19032.8,1043,136.9,222.7,Abnormal
3/18/2021 21:42,PAI-Vehicle,35.6729947,139.7834516,25610,162.2,12370.7,144,124.6,138.8,Abnormal
3/18/2021 21:43,PAI-Vehicle,35.67180064,139.7843742,23147,261.7,21598.1,554,135.5,207.9,Abnormal
3/18/2021 21:44,PAI-Vehicle,35.66895924,139.7851145,40634,249.6,20354.6,1594,89.9,224.4,Abnormal
3/18/2021 21:45,PAI-Vehicle,35.66800047,139.7853935,8532,248.4,22083.2,30,142.8,274.1,Abnormal
3/18/2021 21:46,PAI-Vehicle,35.66630079,139.7872388,10071,85.7,6318.1,236,57,47.3,Normal
3/18/2021 21:47,PAI-Vehicle,35.66443546,139.7847605,7966,86.8,7043.9,93,49.9,92.4,Normal
3/18/2021 21:48,PAI-Vehicle,35.66284902,139.7865522,5121,70.8,6786.7,103,57.9,74,Normal
3/18/2021 21:49,PAI-Vehicle,35.66156765,139.7878289,33035,218.1,22255.4,499,202.7,279.2,Abnormal
3/18/2021 21:50,PAI-Vehicle,35.65879562,139.7882044,6405,78.9,7585.9,230,44,74.8,Normal
3/18/2021 21:51,PAI-Vehicle,35.65856026,139.7865093,6201,81.6,6516.9,353,53.5,113.5,Normal
3/18/2021 21:52,PAI-Vehicle,35.65740957,139.7848034,15773,88.2,6793.8,80,59.1,74.5,Normal
3/18/2021 21:53,PAI-Vehicle,35.65597991,139.7825396,9140,89,7425.8,422,38.3,91.1,Normal
3/18/2021 21:54,PAI-Vehicle,35.65441946,139.7802329,4251,84.1,7961.5,85,57.7,133.8,Normal
3/18/2021 21:55,PAI-Vehicle,35.65302462,139.7781515,8227,89.2,6132.5,73,43.2,58.7,Normal
3/18/2021 21:56,PAI-Vehicle,35.65259744,139.7779584,8823,89.7,6698.2,449,50,64.1,Normal
3/18/2021 21:57,PAI-Vehicle,35.65110667,139.7794497,3632,74.1,6364.2,53,51.4,93.1,Normal
3/18/2021 21:58,PAI-Vehicle,35.6487702,139.7814882,10036,81.7,7719.5,311,41.8,83.8,Normal
3/18/2021 21:59,PAI-Vehicle,35.64652956,139.7834301,14881,80.3,6727.9,332,47.1,69.9,Normal
3/18/2021 22:00,PAI-Vehicle,35.64507355,139.7846854,2333,89.3,6936.3,63,56.6,72.9,Normal
3/18/2021 22:01,PAI-Vehicle,35.64611979,139.7860909,14087,86.9,7473.6,98,49.7,88.5,Normal
3/18/2021 22:02,PAI-Vehicle,35.64689574,139.7852862,9687,81.7,7603.4,161,48.2,40,Normal
3/18/2021 22:03,PAI-Vehicle,35.64741013,139.7859192,12570,77.7,7841.2,111,63.6,97.5,Normal
3/18/2021 22:04,PAI-Vehicle,35.64048738,139.7949314,10549,77.8,7652.4,730,52.1,88.4,Normal
3/18/2021 22:05,PAI-Vehicle,35.64446324,139.7919273,9201,72.8,7415.3,443,54.7,71.3,Normal
3/18/2021 22:06,PAI-Vehicle,35.65248411,139.7842026,11227,70.4,7579.7,258,54.3,51.7,Normal
3/18/2021 22:07,PAI-Vehicle,35.66032984,139.7766066,11585,77.9,6045.9,92,74,86.3,Normal
3/18/2021 22:08,PAI-Vehicle,35.66664073,139.7704697,4617,85.5,7381,121,78.5,97.7,Normal
3/18/2021 22:09,PAI-Vehicle,35.66838398,139.7683668,6387,73.6,6468.9,313,18.4,65,Normal
3/18/2021 22:10,PAI-Vehicle,35.67127769,139.771843,54174,226.1,19027.9,852,163.9,212.5,Abnormal
3/18/2021 22:11,PAI-Vehicle,35.67430204,139.7725832,6341,82.2,6229.6,123,34.4,81.2,Abnormal
3/18/2021 22:12,PAI-Vehicle,35.67803219,139.7748578,25257,211.7,17492.4,1677,109.3,247.7,Abnormal
3/18/2021 22:13,PAI-Vehicle,35.67696894,139.7775507,7261,78.4,7530.6,30,37.9,92.9,Normal
3/18/2021 22:14,PAI-Vehicle,35.6760887,139.7797501,10022,87.6,7890.8,797,46.9,75.4,Normal
3/18/2021 22:15,PAI-Vehicle,35.67499927,139.7815955,4677,85.8,6745.5,450,65.9,75.1,Normal
3/18/2021 22:16,PAI-Vehicle,35.6729947,139.7834516,4434,71.4,7032.7,170,41.5,94.4,Normal
3/18/2021 22:17,PAI-Vehicle,35.67180064,139.7843742,14574,70.7,6217.7,683,61.3,107.2,Normal
3/18/2021 22:18,PAI-Vehicle,35.66895924,139.7851145,26336,183.9,19387.4,75,118.7,153.7,Abnormal
3/18/2021 22:19,PAI-Vehicle,35.66800047,139.7853935,6783,79.5,7087.6,27,50.5,76.5,Normal
3/18/2021 22:20,PAI-Vehicle,35.66630079,139.7872388,12866,73.5,7477.3,48,53.8,56.8,Normal
3/18/2021 22:21,PAI-Vehicle,35.66443546,139.7847605,17825,82.7,6613.5,226,31.3,106.1,Normal
3/18/2021 22:22,PAI-Vehicle,35.66284902,139.7865522,3629,74.6,6440.1,108,63.8,95.5,Normal
3/18/2021 22:23,PAI-Vehicle,35.66156765,139.7878289,5424,79.7,7213.3,160,52.5,69.8,Normal
3/18/2021 22:24,PAI-Vehicle,35.65879562,139.7882044,9999,88.4,7247,215,33.2,56.6,Normal
3/18/2021 22:25,PAI-Vehicle,35.65856026,139.7865093,16820,85.9,7416.2,597,46,109.1,Normal
3/18/2021 22:26,PAI-Vehicle,35.65740957,139.7848034,8482,89.7,6707.4,76,51.5,76.6,Normal
3/18/2021 22:27,PAI-Vehicle,35.65597991,139.7825396,15136,85.9,7936.1,147,50.1,108.1,Normal
3/18/2021 22:28,PAI-Vehicle,35.65441946,139.7802329,5525,85.5,7097.9,68,43.9,88,Normal
3/18/2021 22:29,PAI-Vehicle,35.65302462,139.7781515,21461,84.2,6349,220,55.5,58.6,Normal
3/18/2021 22:30,PAI-Vehicle,35.65259744,139.7779584,4084,83.1,7050.4,617,40.1,48.9,Normal
3/18/2021 22:31,PAI-Vehicle,35.65110667,139.7794497,17110,74.3,7521.6,38,37.6,73.6,Normal
3/18/2021 22:32,PAI-Vehicle,35.6487702,139.7814882,8626,88.1,6784.4,207,52.6,32.7,Normal
3/18/2021 22:33,PAI-Vehicle,35.64652956,139.7834301,7108,83,7527,177,72.9,80.8,Normal
3/18/2021 22:34,PAI-Vehicle,35.64507355,139.7846854,2911,71.5,7528,355,38.8,81.1,Normal
3/18/2021 22:35,PAI-Vehicle,35.64611979,139.7860909,7226,87.7,7153.1,2,60.9,57.6,Normal
3/18/2021 22:36,PAI-Vehicle,35.64689574,139.7852862,4564,86.9,6721.7,128,70.5,75.3,Normal
3/18/2021 22:37,PAI-Vehicle,35.64741013,139.7859192,20620,72.4,6603.4,44,36.6,69.4,Normal
3/18/2021 22:38,PAI-Vehicle,35.64048738,139.7949314,7092,73.6,6940,98,49.5,91,Normal
3/18/2021 22:39,PAI-Vehicle,35.64446324,139.7919273,6359,81.7,6479.9,206,53.4,92.9,Normal
3/18/2021 22:40,PAI-Vehicle,35.65248411,139.7842026,26494,210.8,16293.1,24,69.2,226.8,Abnormal
3/18/2021 22:41,PAI-Vehicle,35.66032984,139.7766066,6052,173.7,12720.7,265,65.8,114.7,Abnormal
3/18/2021 22:42,PAI-Vehicle,35.66664073,139.7704697,22360,208.6,16964.8,50,129.7,255.4,Abnormal
3/18/2021 22:43,PAI-Vehicle,35.66838398,139.7683668,12986,81.2,7570,13,57.1,56.7,Normal
3/18/2021 22:44,PAI-Vehicle,35.67127769,139.771843,15554,73.5,6595.7,170,48.5,80.9,Normal
3/18/2021 22:45,PAI-Vehicle,35.67430204,139.7725832,15771,83.5,6494.1,55,50,83.2,Normal
3/18/2021 22:46,PAI-Vehicle,35.67803219,139.7748578,10191,84.2,7880.5,352,38.1,65.1,Normal
3/18/2021 22:47,PAI-Vehicle,35.67696894,139.7775507,2784,77.3,6731.3,117,59.4,97.8,Normal
3/18/2021 22:48,PAI-Vehicle,35.6760887,139.7797501,4625,79.3,6956.4,44,48.9,59.2,Normal
3/18/2021 22:49,PAI-Vehicle,35.67499927,139.7815955,13063,79.7,6066,57,40.5,79.1,Normal
3/18/2021 22:50,PAI-Vehicle,35.6729947,139.7834516,13622,79.4,7060.2,226,58.9,50.5,Normal
3/18/2021 22:51,PAI-Vehicle,35.67180064,139.7843742,12937,84.7,6260.4,0,53.2,82.2,Normal
3/18/2021 22:52,PAI-Vehicle,35.66895924,139.7851145,6602,80.3,6042.2,141,44.2,97.3,Normal
3/18/2021 22:53,PAI-Vehicle,35.66800047,139.7853935,9626,72.7,7972.9,22,59.2,100.2,Normal
3/18/2021 22:54,PAI-Vehicle,35.66630079,139.7872388,11218,77.9,7493.4,205,65,110.8,Normal
3/18/2021 22:55,PAI-Vehicle,35.66443546,139.7847605,45550,216.9,18798.9,173,154.7,172.1,Abnormal
3/18/2021 22:56,PAI-Vehicle,35.66284902,139.7865522,31944,174.2,17750,187,114.4,227.9,Abnormal
3/18/2021 22:57,PAI-Vehicle,35.66156765,139.7878289,14053,200.8,15203.9,658,111,205.3,Abnormal
3/18/2021 22:58,PAI-Vehicle,35.65879562,139.7882044,10031,78.9,6365.5,30,73.6,69.9,Normal
3/18/2021 22:59,PAI-Vehicle,35.65856026,139.7865093,3987,83.2,7737.9,135,59,95.7,Normal
3/18/2021 23:00,PAI-Vehicle,35.65740957,139.7848034,7877,85.7,6694.4,397,59.6,90.3,Normal
3/18/2021 23:01,PAI-Vehicle,35.65597991,139.7825396,14317,71.3,7534.8,365,45.5,114.8,Normal
3/18/2021 23:02,PAI-Vehicle,35.65441946,139.7802329,7217,87.2,6157.7,98,50.4,95.8,Normal
3/18/2021 23:03,PAI-Vehicle,35.65302462,139.7781515,6827,72.2,6877.1,918,43.4,74.2,Normal
3/18/2021 23:04,PAI-Vehicle,35.65259744,139.7779584,4953,81.8,7088,876,38.8,69.7,Normal
3/18/2021 23:05,PAI-Vehicle,35.65110667,139.7794497,10090,76.6,6947,18,57.9,105.9,Normal
3/18/2021 23:06,PAI-Vehicle,35.6487702,139.7814882,44031,163.6,15839,122,126.9,138.3,Abnormal
3/18/2021 23:07,PAI-Vehicle,35.64652956,139.7834301,4924,71.2,7327.2,180,52.5,81.9,Normal
3/18/2021 23:08,PAI-Vehicle,35.64507355,139.7846854,8144,73.6,7706.5,71,37.6,88.4,Normal
3/18/2021 23:09,PAI-Vehicle,35.64611979,139.7860909,12699,89.8,6475.5,400,55.7,61.7,Normal
3/18/2021 23:10,PAI-Vehicle,35.64689574,139.7852862,7193,83.9,6852.9,185,25,87.5,Normal
3/18/2021 23:11,PAI-Vehicle,35.64741013,139.7859192,8069,72.6,6098.4,37,35.3,94.6,Normal
3/18/2021 23:12,PAI-Vehicle,35.64048738,139.7949314,4386,83.9,7937.8,211,55.6,78.6,Normal
3/18/2021 23:13,PAI-Vehicle,35.64446324,139.7919273,14598,76.4,6238.9,18,45.4,87,Normal
3/18/2021 23:14,PAI-Vehicle,35.65248411,139.7842026,3386,88.8,6512.6,192,58,93.7,Normal
3/18/2021 23:15,PAI-Vehicle,35.66032984,139.7766066,25643,87,6982.6,353,61.2,90.9,Normal
3/18/2021 23:16,PAI-Vehicle,35.66664073,139.7704697,11619,89.3,7518.8,135,33.7,112,Normal
3/18/2021 23:17,PAI-Vehicle,35.66838398,139.7683668,10083,73.5,6553.6,187,44.9,66.4,Normal
3/18/2021 23:18,PAI-Vehicle,35.67127769,139.771843,10638,84.4,6256.6,169,43.5,100.2,Normal
3/18/2021 23:19,PAI-Vehicle,35.67430204,139.7725832,9770,84.6,7027.4,405,40.8,49.5,Normal
3/18/2021 23:20,PAI-Vehicle,35.67803219,139.7748578,12838,72.9,7782,40,40.5,108,Normal
3/18/2021 23:21,PAI-Vehicle,35.67696894,139.7775507,10548,86.6,7432.2,302,64.5,89,Normal
3/18/2021 23:22,PAI-Vehicle,35.6760887,139.7797501,22106,85.9,6446.4,60,60.3,64.6,Normal
3/18/2021 23:23,PAI-Vehicle,35.67499927,139.7815955,5848,89.9,6893.9,56,61.4,112.2,Normal
3/18/2021 23:24,PAI-Vehicle,35.6729947,139.7834516,10797,88,6007.1,140,48.3,61.6,Normal
3/18/2021 23:25,PAI-Vehicle,35.67180064,139.7843742,3557,77.7,7763.7,61,57.4,86.9,Normal
3/18/2021 23:26,PAI-Vehicle,35.66895924,139.7851145,7753,85.4,7743.8,12,45,61.5,Normal
3/18/2021 23:27,PAI-Vehicle,35.66800047,139.7853935,8203,77.6,7838.7,17,49.5,58.3,Normal
